dog_breed,description,image
lhasa apso,"Lhasa Apso là loài chó cảnh cổ xưa có nguồn gốc xuất xứ từ Tây Tạng. Có người cho rằng ""apso"" là từ ""lông"" trong tiếng Tây Tây, nên tên của giống chó này nghĩa là chó Lhasa lông dài, nhưng lại có ý kiến cho rằng ""apso"" bắt nguồn từ chữ ""rapso"" trong tiếng Tây Tạng, nghĩa là ""giống dê"", nên tên của chúng có thể hiểu là ...
Nguồn gốc: Tây Tạng
Các màu: Đen, Trắng, Honey (Color), Dark Grizzle, Sandy, Nâu, Golden
Tuổi thọ: 12 đến 14 năm
Cân nặng: Cái: 5–7 kg, Đực: 6–8 kg
Chiều cao: Cái: 25–28 cm, Đực: 25–28 cm
Tính khí: Hay vui đùa, Assertive, Thân thiện, Hết lòng, Hoạt bát",https://www.akc.org/wp-content/uploads/2017/11/Lhasa-Apso-On-White-01.jpg
lowchen,"Löwchen là một loài chó cảnh cỡ nhỏ có nguồn gốc từ Đức, Bỉ và Pháp. Loài chó này thường được gọi là những con chó sư tử nhỏ vì có ngoại hình như những con sư tử. 
Nguồn gốc: Pháp, Đức, Châu Âu
Chiều cao: Cái: 30–36 cm, Đực: 30–36 cm
Tính khí: Hay vui đùa, Happy, Thân thiện, Thông minh, Tích cực hoạt động, Familial
Các màu: Đen, Black & Silver, Chocolate, Kem, Nâu đen, Blue
Tuổi thọ: 13 đến 15 năm",https://www.akc.org/wp-content/uploads/2017/11/Lowchen-at-the-AKC-National-Championship-presented-by-Royal-Canin.jpg
sư tử nhỏ,"Löwchen là một loài chó cảnh cỡ nhỏ có nguồn gốc từ Đức, Bỉ và Pháp. Loài chó này thường được gọi là những con chó sư tử nhỏ vì có ngoại hình như những con sư tử. 
Nguồn gốc: Pháp, Đức, Châu Âu
Chiều cao: Cái: 30–36 cm, Đực: 30–36 cm
Tính khí: Hay vui đùa, Happy, Thân thiện, Thông minh, Tích cực hoạt động, Familial
Các màu: Đen, Black & Silver, Chocolate, Kem, Nâu đen, Blue
Tuổi thọ: 13 đến 15 năm",https://www.akc.org/wp-content/uploads/2017/11/Lowchen-at-the-AKC-National-Championship-presented-by-Royal-Canin.jpg
little lion,"Löwchen là một loài chó cảnh cỡ nhỏ có nguồn gốc từ Đức, Bỉ và Pháp. Loài chó này thường được gọi là những con chó sư tử nhỏ vì có ngoại hình như những con sư tử. 
Nguồn gốc: Pháp, Đức, Châu Âu
Chiều cao: Cái: 30–36 cm, Đực: 30–36 cm
Tính khí: Hay vui đùa, Happy, Thân thiện, Thông minh, Tích cực hoạt động, Familial
Các màu: Đen, Black & Silver, Chocolate, Kem, Nâu đen, Blue
Tuổi thọ: 13 đến 15 năm",https://www.akc.org/wp-content/uploads/2017/11/Lowchen-at-the-AKC-National-Championship-presented-by-Royal-Canin.jpg
petit chien lion,"Löwchen là một loài chó cảnh cỡ nhỏ có nguồn gốc từ Đức, Bỉ và Pháp. Loài chó này thường được gọi là những con chó sư tử nhỏ vì có ngoại hình như những con sư tử. 
Nguồn gốc: Pháp, Đức, Châu Âu
Chiều cao: Cái: 30–36 cm, Đực: 30–36 cm
Tính khí: Hay vui đùa, Happy, Thân thiện, Thông minh, Tích cực hoạt động, Familial
Các màu: Đen, Black & Silver, Chocolate, Kem, Nâu đen, Blue
Tuổi thọ: 13 đến 15 năm",https://www.akc.org/wp-content/uploads/2017/11/Lowchen-at-the-AKC-National-Championship-presented-by-Royal-Canin.jpg
maltese,"Chó Malta, hay còn được gọi ngắn gọn là chó Mal là một giống chó cỡ nhỏ có nguồn gốc từ quốc đảo Malta ở Địa Trung Hải. Chó Malta nổi bật và được yêu thích làm chó kiểng bởi bộ lông trắng dài. 
Tính khí: Hay vui đùa, Docile, Easygoing, Hoạt bát, Thông minh, THÊM
Tuổi thọ: 12 đến 15 năm
Nguồn gốc: Mediterranean Basin
Cân nặng: Đực: 3–4 kg, Cái: 3–4 kg
Chiều cao: Đực: 21–25 cm, Cái: 20–23 cm
Tên khoa học: Canis lupus familiaris
Màu: Trắng",https://upload.wikimedia.org/wikipedia/commons/e/ee/1AKC_Maltese_Dog_Show_2011.jpg
mal,"Chó Malta, hay còn được gọi ngắn gọn là chó Mal là một giống chó cỡ nhỏ có nguồn gốc từ quốc đảo Malta ở Địa Trung Hải. Chó Malta nổi bật và được yêu thích làm chó kiểng bởi bộ lông trắng dài. 
Tính khí: Hay vui đùa, Docile, Easygoing, Hoạt bát, Thông minh, THÊM
Tuổi thọ: 12 đến 15 năm
Nguồn gốc: Mediterranean Basin
Cân nặng: Đực: 3–4 kg, Cái: 3–4 kg
Chiều cao: Đực: 21–25 cm, Cái: 20–23 cm
Tên khoa học: Canis lupus familiaris
Màu: Trắng",https://upload.wikimedia.org/wikipedia/commons/e/ee/1AKC_Maltese_Dog_Show_2011.jpg
manchester terrier,"Chó sục Manchester hay Chó sục cảnh Manchester, Chó sục cảnh Anh là một giống chó sục có nguồn gốc từ thành phố Manchester của nước Anh với tên gọi nguyên gốc là Chó sục Nâu Đen hay có biệt danh là chó sục chuột từ khi chúng được phát triển thành loại chó săn chuột từ thế kỷ 19 ở Manchester. 
Nguồn gốc: Anh
Tên khoa học: Canis lupus familiaris
Lớp cao hơn: Chó
Tuổi thọ: 14 đến 16 năm
Khối lượng: 5,4 – 10 kg (Trưởng thành)
Các màu: Đen, Nâu đen, Màu xanh và nâu vàng, Tan, Blue
Tính khí: Discerning, Hết lòng, Thính, Cảnh giác, Tích cực hoạt động, Vui vẻ",https://www.akc.org/wp-content/uploads/2017/11/Manchester-Terrier-Standard-on-White-08.jpg
manchester,"Chó sục Manchester hay Chó sục cảnh Manchester, Chó sục cảnh Anh là một giống chó sục có nguồn gốc từ thành phố Manchester của nước Anh với tên gọi nguyên gốc là Chó sục Nâu Đen hay có biệt danh là chó sục chuột từ khi chúng được phát triển thành loại chó săn chuột từ thế kỷ 19 ở Manchester. 
Nguồn gốc: Anh
Tên khoa học: Canis lupus familiaris
Lớp cao hơn: Chó
Tuổi thọ: 14 đến 16 năm
Khối lượng: 5,4 – 10 kg (Trưởng thành)
Các màu: Đen, Nâu đen, Màu xanh và nâu vàng, Tan, Blue
Tính khí: Discerning, Hết lòng, Thính, Cảnh giác, Tích cực hoạt động, Vui vẻ",https://www.akc.org/wp-content/uploads/2017/11/Manchester-Terrier-Standard-on-White-08.jpg
mastiff,"Chó ngao Anh hay đôi khi gọi là chó ngao là một giống chó ngao có nguồn gốc từ nước Anh. Đây là giống chó lớn nhất thế giới về cân nặng, và đứng hàng thứ ba về chiều cao chỉ sau giống chó săn Ái Nhĩ Lan và Great Dane. Nó còn có tên gọi Old English Mastif, English Mastif hay Mastiff. Wikipedia
Nguồn gốc: Anh
Cân nặng: Cái: 54–77 kg, Đực: 73–100 kg
Tuổi thọ: 6 đến 12 năm
Chiều cao: Cái: 70–91 cm, Đực: 70–91 cm
Tính khí: Affectionate, Dignified, Hiền lành, Phòng vệ, Điềm tĩnh, Dũng cảm
Các màu: Brindle, Nâu vàng, Màu mơ chim",https://www.akc.org/wp-content/uploads/2017/11/Mastiff-On-White-03.jpg
ngao anh,"Chó ngao Anh hay đôi khi gọi là chó ngao là một giống chó ngao có nguồn gốc từ nước Anh. Đây là giống chó lớn nhất thế giới về cân nặng, và đứng hàng thứ ba về chiều cao chỉ sau giống chó săn Ái Nhĩ Lan và Great Dane. Nó còn có tên gọi Old English Mastif, English Mastif hay Mastiff. Wikipedia
Nguồn gốc: Anh
Cân nặng: Cái: 54–77 kg, Đực: 73–100 kg
Tuổi thọ: 6 đến 12 năm
Chiều cao: Cái: 70–91 cm, Đực: 70–91 cm
Tính khí: Affectionate, Dignified, Hiền lành, Phòng vệ, Điềm tĩnh, Dũng cảm
Các màu: Brindle, Nâu vàng, Màu mơ chim",https://www.akc.org/wp-content/uploads/2017/11/Mastiff-On-White-03.jpg
miniature schnauzer,"Miniature Schnauzer là giống chó cảnh và chó sục có nguồn gốc từ Đức, tên Schnauzer có nghĩa là cái rọ mõm, bắt nguồn từ việc lông mặt của chó rất dài, và bọc quanh mõm chó giống như cái rọ. Đây cũng là nét đặc trưng của chó Schnauzer.
Nguồn gốc: Đức
Các màu: Đen, Trắng, Salt & Pepper, Black & Silver
Tính khí: Thân thiện, Thông minh, Spirited, Cảnh giác, Bạo dạn, Vâng lời
Cân nặng: Cái: 5,4–9,1 kg, Đực: 5,4–9,1 kg
Chiều cao: Cái: 30–36 cm, Đực: 30–36 cm
Tuổi thọ: 12 đến 15 năm",https://www.akc.org/wp-content/uploads/2017/11/Miniature-Schnauzer-On-White-01.jpg
schnauzer,"Miniature Schnauzer là giống chó cảnh và chó sục có nguồn gốc từ Đức, tên Schnauzer có nghĩa là cái rọ mõm, bắt nguồn từ việc lông mặt của chó rất dài, và bọc quanh mõm chó giống như cái rọ. Đây cũng là nét đặc trưng của chó Schnauzer.
Nguồn gốc: Đức
Các màu: Đen, Trắng, Salt & Pepper, Black & Silver
Tính khí: Thân thiện, Thông minh, Spirited, Cảnh giác, Bạo dạn, Vâng lời
Cân nặng: Cái: 5,4–9,1 kg, Đực: 5,4–9,1 kg
Chiều cao: Cái: 30–36 cm, Đực: 30–36 cm
Tuổi thọ: 12 đến 15 năm",https://www.akc.org/wp-content/uploads/2017/11/Miniature-Schnauzer-On-White-01.jpg
neapolitan mastiff,"Chó ngao Neopolitan hay Chó ngao khổng lồ Neapolitan là loài chó ngao có nguồn gốc từ Ý thời cổ đại. Tuy trước kia nó được dùng làm chó chiến đấu nhưng nay có vẻ hiền từ. Tuy nhiên khả năng chiến đấu vẫn còn duy trì, nên nó là loại chó canh gác tốt. 
Tuổi thọ: 8 đến 10 năm
Các màu: Đen, Brindle, Tawny, Blue, Mahogany
Nguồn gốc: Italy
Chiều cao: Đực: 63–77 cm, Cái: 58–70 cm
Tính khí: Ương bướng, Bạo dạn, Phòng vệ, Vâng lời, Dominant, Trainable
Tên khoa học: Canis lupus familiaris
Cân nặng: Đực: 60–70 kg, Cái: 50–60 kg",https://www.dogsnsw.org.au/media/img/BrowseAllBreed//Neapolitan-Mastiff.jpg
ngao neopolitan,"Chó ngao Neopolitan hay Chó ngao khổng lồ Neapolitan là loài chó ngao có nguồn gốc từ Ý thời cổ đại. Tuy trước kia nó được dùng làm chó chiến đấu nhưng nay có vẻ hiền từ. Tuy nhiên khả năng chiến đấu vẫn còn duy trì, nên nó là loại chó canh gác tốt. 
Tuổi thọ: 8 đến 10 năm
Các màu: Đen, Brindle, Tawny, Blue, Mahogany
Nguồn gốc: Italy
Chiều cao: Đực: 63–77 cm, Cái: 58–70 cm
Tính khí: Ương bướng, Bạo dạn, Phòng vệ, Vâng lời, Dominant, Trainable
Tên khoa học: Canis lupus familiaris
Cân nặng: Đực: 60–70 kg, Cái: 50–60 kg",https://www.dogsnsw.org.au/media/img/BrowseAllBreed//Neapolitan-Mastiff.jpg
newfoundland,"Chó Newfoundland là một giống chó ở vùng Canada ở Bắc Bán cầu và được sử dụng làm chó cứu hộ. Ngoài tên Newfoundland mang tính địa danh thì giống chó này có cái tên khác là New-fun-land. 
Nguồn gốc: Newfoundland và Labrador
Tuổi thọ: 8 đến 10 năm
Các màu: Đen, Đen và trắng, Nâu, Xám
Chiều cao: Đực: 69–71 cm, Cái: 63–66 cm
Tính khí: Tính cách ngọt ngào, Gentle, Trainable
Tên khoa học: Canis lupus familiaris",https://upload.wikimedia.org/wikipedia/commons/a/a5/Newfoundland_dog_Smoky.jpg
new-fun-land,"Chó Newfoundland là một giống chó ở vùng Canada ở Bắc Bán cầu và được sử dụng làm chó cứu hộ. Ngoài tên Newfoundland mang tính địa danh thì giống chó này có cái tên khác là New-fun-land. 
Nguồn gốc: Newfoundland và Labrador
Tuổi thọ: 8 đến 10 năm
Các màu: Đen, Đen và trắng, Nâu, Xám
Chiều cao: Đực: 69–71 cm, Cái: 63–66 cm
Tính khí: Tính cách ngọt ngào, Gentle, Trainable
Tên khoa học: Canis lupus familiaris",https://upload.wikimedia.org/wikipedia/commons/a/a5/Newfoundland_dog_Smoky.jpg
norfolk terrier,"Chó sục Norfolk là một giống chó sục của Anh. Trước khi được công nhận là một giống độc lập vào năm 1964, nó là một giống chó sục Norwich, do sự phân biệt của ""tai vểnh"" và ""tai gập"" của nó. Chó sục Norfolk và chó sục Norwich là hai giống chó săn nhỏ nhất 
Các màu: Grizzle, Wheaten, Nâu đen, Đỏ
Khối lượng: 5 – 5,4 kg (Trưởng thành)
Chiều cao: 23 – 25 cm (Trưởng thành, Tới u vai)
Tính khí: Lovable, Sự tự tin, Spirited, Bạo dạn, Companionable, Happy
Nguồn gốc: Đảo Anh
Tuổi thọ: 12 đến 15 năm",https://upload.wikimedia.org/wikipedia/commons/b/be/Norfolk_terrier_CAC.jpg
sục norfolk,"Chó sục Norfolk là một giống chó sục của Anh. Trước khi được công nhận là một giống độc lập vào năm 1964, nó là một giống chó sục Norwich, do sự phân biệt của ""tai vểnh"" và ""tai gập"" của nó. Chó sục Norfolk và chó sục Norwich là hai giống chó săn nhỏ nhất 
Các màu: Grizzle, Wheaten, Nâu đen, Đỏ
Khối lượng: 5 – 5,4 kg (Trưởng thành)
Chiều cao: 23 – 25 cm (Trưởng thành, Tới u vai)
Tính khí: Lovable, Sự tự tin, Spirited, Bạo dạn, Companionable, Happy
Nguồn gốc: Đảo Anh
Tuổi thọ: 12 đến 15 năm",https://upload.wikimedia.org/wikipedia/commons/b/be/Norfolk_terrier_CAC.jpg
norwegian buhund,"Chó Buhund Na Uy là một giống chó thuộc nhóm các giống chó đuôi cuộn. Giống có này có liên quan chặt chẽ với giống Chó chăn cừu Iceland và Chó Jämthund. Buhund Na Uy được sử dụng như một con chó chăn nuôi và chăn gia súc, cũng như một giống chó canh gác và một giống chó trông trẻ. 
Nguồn gốc: Na Uy
Chiều cao: Cái: 41–45 cm, Đực: 43–47 cm
Tính khí: Fun-loving, Mạnh mẽ, Thân thiện, Agile, Dũng cảm",https://www.akc.org/wp-content/uploads/2017/11/Norwegian-Buhund-On-White-01.jpg
buhund na uy,"Chó Buhund Na Uy là một giống chó thuộc nhóm các giống chó đuôi cuộn. Giống có này có liên quan chặt chẽ với giống Chó chăn cừu Iceland và Chó Jämthund. Buhund Na Uy được sử dụng như một con chó chăn nuôi và chăn gia súc, cũng như một giống chó canh gác và một giống chó trông trẻ. 
Nguồn gốc: Na Uy
Chiều cao: Cái: 41–45 cm, Đực: 43–47 cm
Tính khí: Fun-loving, Mạnh mẽ, Thân thiện, Agile, Dũng cảm",https://www.akc.org/wp-content/uploads/2017/11/Norwegian-Buhund-On-White-01.jpg
norwegian elkhound,"Chó săn hươu Na Uy hay Chó săn nai Na Uy là một trong những giống chó đuôi cuộn Bắc và là Chó Quốc gia Na Uy. Chó Norwegian Elkhound đã được nuôi để săn bắn, canh gác, chăn gia súc, bảo vệ. Nó được biết đến với sự can đảm của mình trong việc theo dõi và săn lùng nai và các con mồi khác. 
Nguồn gốc: Na Uy
Các màu: Bạc, Xám
Chiều cao: 49 – 52 cm
Tính khí: Hardy, Táo bạo, Trung thành, Strong Willed, Cảnh giác, Hay vui đùa
Khối lượng: 22 – 25 kg
Tuổi thọ: 12 đến 15 năm",https://upload.wikimedia.org/wikipedia/commons/d/d4/Norwegian_Elkhound.jpg
